Plot,Tree_no,RECRUIT,Species,InitialDbh,RefPoint,Critx,Crity,OffsetN,OffsetE,Dist,Azimuth,AzgridN,Treex,Treey,TrtgridN,X_Offset,Y_Offset,X_Corrected,Y_Corrected,Initial_MeasNum,Initial_TreeClass,Initial_LoggingStatus,Coords_Calculation_Date,MapInfoNeeded,Comments
805,787,0,TSHE,0.1,C9,40,100,0,0,8.3,188,310,32.96,95.6,40,210,-270,114.4,-237.04,1,10,PRE,2003-04-04 00:00:00,No,
805,788,0,THPL,23,C9,40,100,0,0,10.6,199,310,30,96.16,40,210,-270,113.84,-240,1,10,PRE,2003-04-04 00:00:00,No,
805,789,0,TSHE,0.4,C9,40,100,0,0,11.3,186,310,30.63,93.68,40,210,-270,116.32,-239.37,1,10,PRE,2003-04-04 00:00:00,No,
805,790,0,TSHE,0.6,C9,40,100,0,0,11.6,180,310,31.11,92.54,40,210,-270,117.46,-238.89,1,10,PRE,2003-04-04 00:00:00,No,
805,791,0,TSHE,0.7,C9,40,100,0,0,11,174,310,32.36,92.08,40,210,-270,117.92,-237.64,1,10,PRE,2003-04-04 00:00:00,No,
805,792,0,TSHE,0.1,C9,40,100,0,0,10.7,169,310,33.27,91.68,40,210,-270,118.32,-236.73,1,10,PRE,2003-04-04 00:00:00,No,
805,793,0,TSHE,17.2,C9,40,100,0,0,9.2,174,310,33.55,93.32,40,210,-270,116.68,-236.45,1,10,PRE,2003-04-04 00:00:00,No,
805,794,0,THPL,16,C9,40,100,0,0,8.2,160,310,35.86,92.83,40,210,-270,117.17,-234.14,1,10,PRE,2003-04-04 00:00:00,No,
805,795,0,TSHE,1.2,D9,40,80,0,0,12.2,297,310,37.25,91.89,40,210,-270,118.11,-232.75,1,10,PRE,2003-04-04 00:00:00,No,
805,796,0,TSHE,0.7,D9,40,80,0,0,12.8,297,310,37.12,92.48,40,210,-270,117.52,-232.88,1,10,PRE,2003-04-04 00:00:00,No,
805,797,0,THPL,13.5,D9,40,80,0,0,10.5,294,310,37.09,90.16,40,210,-270,119.84,-232.91,1,10,PRE,2003-04-04 00:00:00,No,
805,798,0,TSHE,0.2,D9,40,80,0,0,8,304,310,39.16,87.96,40,210,-270,122.04,-230.84,1,10,PRE,2003-04-04 00:00:00,No,
805,799,0,TSHE,0.8,D9,40,80,0,0,7.5,298,310,38.44,87.34,40,210,-270,122.66,-231.56,1,10,PRE,2003-04-04 00:00:00,No,
805,800,0,TSHE,1.7,D9,40,80,0,0,7.2,302,310,39,87.14,40,210,-270,122.86,-231,1,10,PRE,2003-04-04 00:00:00,No,
805,802,0,TSHE,1,D9,40,80,0,0,6.3,301,310,39.01,86.23,40,210,-270,123.77,-230.99,1,10,PRE,2003-04-04 00:00:00,No,
805,803,0,TSHE,0.3,D9,40,80,0,0,11.6,263,310,31.52,87.91,40,210,-270,122.09,-238.48,1,10,PRE,2003-04-04 00:00:00,No,
805,804,0,TSHE,1.9,D9,40,80,0,0,11.2,262,310,31.67,87.5,40,210,-270,122.5,-238.33,1,10,PRE,2003-04-04 00:00:00,No,
805,805,0,TSHE,0.2,D9,40,80,0,0,10,265,310,32.93,87.07,40,210,-270,122.93,-237.07,1,10,PRE,2003-04-04 00:00:00,No,
805,806,0,TSHE,1,D9,40,80,0,0,9.8,262,310,32.71,86.56,40,210,-270,123.44,-237.29,1,10,PRE,2003-04-04 00:00:00,No,
805,807,0,TSHE,2.3,D9,40,80,0,0,11,263,310,31.95,87.51,40,210,-270,122.49,-238.05,1,10,PRE,2003-04-04 00:00:00,No,
805,808,0,TSHE,1.2,D9,40,80,0,0,9.5,257,310,32.41,85.72,40,210,-270,124.28,-237.59,1,10,PRE,2003-04-04 00:00:00,No,
805,809,0,TSHE,1,D9,40,80,0,0,6.9,269,310,35.47,85.21,40,210,-270,124.79,-234.53,1,10,PRE,2003-04-04 00:00:00,No,
805,809,1,TSHE,5.7,D9,40,80,0,0,9,256,310,32.7,85.31,40,210,-270,124.69,-237.3,6,11,POST,2014-06-10 00:00:00,No,
805,810,0,TSHE,1.9,D9,40,80,0,0,6.2,270,310,36.01,84.76,40,210,-270,125.24,-233.99,1,10,PRE,2003-04-04 00:00:00,No,
805,811,0,TSHE,0.5,D9,40,80,0,0,5.5,272,310,36.61,84.34,40,210,-270,125.66,-233.39,1,10,PRE,2003-04-04 00:00:00,No,
805,812,0,TSHE,0.4,D9,40,80,0,0,5,272,310,36.92,83.94,40,210,-270,126.06,-233.08,1,10,PRE,2003-04-04 00:00:00,No,
805,813,0,TSHE,0.7,D9,40,80,0,0,4.6,272,310,37.17,83.63,40,210,-270,126.37,-232.83,1,10,PRE,2003-04-04 00:00:00,No,
805,814,0,TSHE,0.3,D9,40,80,0,0,4.6,269,310,36.98,83.47,40,210,-270,126.53,-233.02,1,10,PRE,2003-04-04 00:00:00,No,
805,815,0,TSHE,0.4,D9,40,80,0,0,5.3,263,310,36.12,83.62,40,210,-270,126.38,-233.88,1,10,PRE,2003-04-04 00:00:00,No,
805,816,0,TSHE,0.1,D9,40,80,0,0,4.8,263,310,36.49,83.27,40,210,-270,126.73,-233.51,1,10,PRE,2003-04-04 00:00:00,No,
805,817,0,TSHE,0.1,D9,40,80,0,0,4.6,288,310,38.28,84.27,40,210,-270,125.73,-231.72,1,10,PRE,2003-04-04 00:00:00,No,
805,818,0,THPL,22.3,D9,40,80,0,0,5.1,310,310,40,85.21,40,210,-270,124.79,-230,1,10,PRE,2003-04-04 00:00:00,No,
805,819,0,TSHE,1.7,D9,40,80,0,0,4.2,307,310,39.78,84.2,40,210,-270,125.8,-230.22,1,10,PRE,2003-04-04 00:00:00,No,
805,820,0,TSHE,2,D9,40,80,0,0,2.1,279,310,38.91,81.81,40,210,-270,128.19,-231.09,1,10,PRE,2003-04-04 00:00:00,No,
805,821,0,TSHE,0.1,D9,40,80,0,0,3.5,255,310,37.13,82.01,40,210,-270,127.99,-232.87,1,10,PRE,2003-04-04 00:00:00,No,
805,822,0,TSHE,0.3,D9,40,80,0,0,3.3,250,310,37.14,81.65,40,210,-270,128.35,-232.86,1,10,PRE,2003-04-04 00:00:00,No,
805,823,0,TSHE,0.6,D9,40,80,0,0,2.8,248,310,37.53,81.32,40,210,-270,128.68,-232.47,1,10,PRE,2003-04-04 00:00:00,No,
805,824,0,TSHE,0.8,D9,40,80,0,0,4.5,235,310,35.65,81.17,40,210,-270,128.83,-234.35,1,10,PRE,2003-04-04 00:00:00,No,
805,825,0,TSHE,1,D9,40,80,0,0,4.9,234,310,35.24,81.19,40,210,-270,128.81,-234.76,1,10,PRE,2003-04-04 00:00:00,No,
805,826,0,TSHE,0.3,D9,40,80,0,0,4.2,231,310,35.88,80.8,40,210,-270,129.2,-234.12,1,10,PRE,2003-04-04 00:00:00,No,
805,827,0,TSHE,1,D9,40,80,0,0,4,221,310,36,80.07,40,210,-270,129.93,-234,1,10,PRE,2003-04-04 00:00:00,No,
805,828,0,TSHE,0.6,D9,40,80,0,0,3.1,220,310,36.9,80,40,210,-270,130,-233.1,1,10,PRE,2003-04-04 00:00:00,No,
805,829,0,TSHE,1.8,D9,40,80,0,0,2.5,222,310,37.49,80.09,40,210,-270,129.91,-232.51,1,10,PRE,2003-04-04 00:00:00,No,
805,830,0,THPL,27.1,D9,40,80,0,0,2.9,210,310,37.01,79.47,40,210,-270,130.53,-232.99,1,10,PRE,2003-04-04 00:00:00,No,
805,831,0,TSHE,2.4,D9,40,80,0,0,0.45,251,310,39.6,80.24,40,210,-270,129.76,-230.4,1,10,PRE,2003-04-04 00:00:00,No,
805,832,0,TSHE,0.4,D9,40,80,0,0,2.4,154,310,39.02,77.81,40,210,-270,132.19,-230.98,1,10,PRE,2003-04-04 00:00:00,No,
805,833,0,TSHE,0.2,D9,40,80,0,0,2.8,180,310,37.85,78.2,40,210,-270,131.8,-232.15,1,10,PRE,2003-04-04 00:00:00,No,
805,834,0,TSHE,3.3,D9,40,80,0,0,4.5,204,310,35.66,78.76,40,210,-270,131.24,-234.34,1,10,PRE,2003-04-04 00:00:00,No,
805,835,0,TSHE,1.3,D9,40,80,0,0,5.9,222,310,34.1,80.21,40,210,-270,129.79,-235.9,1,10,PRE,2003-04-04 00:00:00,No,
805,836,0,TSHE,0.8,D9,40,80,0,0,9.7,224,310,30.32,80.68,40,210,-270,129.32,-239.68,1,10,PRE,2003-04-04 00:00:00,No,
805,838,0,TSHE,1.7,D9,40,80,0,0,8.6,236,310,31.72,82.37,40,210,-270,127.63,-238.28,1,10,PRE,2003-04-04 00:00:00,No,
805,839,0,TSHE,0.2,D9,40,80,0,0,7.7,245,310,33.02,83.25,40,210,-270,126.75,-236.98,1,10,PRE,2003-04-04 00:00:00,No,
805,840,0,TSHE,2.8,D9,40,80,0,0,10,244,310,30.85,84.07,40,210,-270,125.93,-239.15,1,10,PRE,2003-04-04 00:00:00,No,
805,841,0,TSHE,0.1,D9,40,80,0,0,8.8,242,310,31.84,83.3,40,210,-270,126.7,-238.16,1,10,PRE,2003-04-04 00:00:00,No,
805,842,0,TSHE,0.1,D9,40,80,0,0,6.6,248,310,34.17,83.1,40,210,-270,126.9,-235.83,1,10,PRE,2003-04-04 00:00:00,No,
805,843,0,TSHE,2.1,D9,40,80,0,0,10.3,191,310,30.98,75,40,210,-270,135,-239.02,1,10,PRE,2003-04-04 00:00:00,No,
805,844,0,TSHE,2.1,D9,40,80,0,0,10.2,182,310,31.95,73.71,40,210,-270,136.29,-238.05,1,10,PRE,2003-04-04 00:00:00,No,
805,845,0,TSHE,0.4,D9,40,80,0,0,10.8,184,310,31.26,73.65,40,210,-270,136.35,-238.74,1,10,PRE,2003-04-04 00:00:00,No,
805,846,0,TSHE,1.3,D9,40,80,0,0,11.9,183,310,30.49,72.83,40,210,-270,137.17,-239.51,1,10,PRE,2003-04-04 00:00:00,No,
805,847,0,TSHE,0.5,D9,40,80,0,0,9,183,310,32.81,74.58,40,210,-270,135.42,-237.19,1,10,PRE,2003-04-04 00:00:00,No,
805,848,0,TSHE,1.3,D9,40,80,0,0,9.6,175,310,33.21,73.21,40,210,-270,136.79,-236.79,1,10,PRE,2003-04-04 00:00:00,No,
805,849,0,TSHE,0.6,D9,40,80,0,0,10.2,176,310,32.66,72.91,40,210,-270,137.09,-237.34,1,10,PRE,2003-04-04 00:00:00,No,
805,850,0,TSHE,1.1,E9,40,60,5,0,9.5,274,310,38.24,70.9,40,210,-270,139.1,-231.76,1,10,PRE,2003-04-04 00:00:00,No,
805,851,0,TSHE,1.4,E9,40,60,5,0,10.6,289,310,40.03,73.12,40,210,-270,136.88,-229.97,1,10,PRE,2003-04-04 00:00:00,No,
805,852,0,TSHE,2,E9,40,60,5,0,8.6,291,310,41.03,71.35,40,210,-270,138.65,-228.97,1,10,PRE,2003-04-04 00:00:00,No,
805,853,0,TSHE,2.2,E9,40,60,5,0,8.1,291,310,41.19,70.88,40,210,-270,139.12,-228.81,1,10,PRE,2003-04-04 00:00:00,No,
805,854,0,TSHE,1.2,E9,40,60,5,0,8.7,295,310,41.58,71.62,40,210,-270,138.38,-228.42,1,10,PRE,2003-04-04 00:00:00,No,
805,855,0,TSHE,2,E9,40,60,5,0,8.3,294,310,41.54,71.2,40,210,-270,138.8,-228.46,1,10,PRE,2003-04-04 00:00:00,No,
805,856,0,TSHE,3.3,E9,40,60,5,0,8.9,306,310,43.21,72.11,40,210,-270,137.89,-226.79,1,10,PRE,2003-04-04 00:00:00,No,
805,857,0,TSHE,1,E9,40,60,5,0,12.6,298,310,41.21,75.54,40,210,-270,134.46,-228.79,1,10,PRE,2003-04-04 00:00:00,No,
805,858,0,TSHE,3,E9,40,60,5,0,11.8,305,310,42.8,74.98,40,210,-270,135.02,-227.2,1,10,PRE,2003-04-04 00:00:00,No,
805,859,0,TSHE,0.6,E9,40,60,5,0,11.9,311,310,44.04,75.12,40,210,-270,134.88,-225.96,1,10,PRE,2003-04-04 00:00:00,No,
805,860,0,TSHE,1.9,D9,40,80,0,0,3.2,142,310,39.33,76.86,40,210,-270,133.14,-230.67,1,10,PRE,2003-04-04 00:00:00,No,
805,861,0,TSHE,1,D9,40,80,0,0,6.4,203,310,33.87,78.13,40,210,-270,131.87,-236.13,1,10,PRE,2003-04-04 00:00:00,No,
805,862,0,TSHE,1.2,D9,40,80,0,0,3.8,144,310,39.08,76.31,40,210,-270,133.69,-230.92,1,10,PRE,2003-04-04 00:00:00,No,
805,863,0,TSHE,1.1,D9,40,80,0,0,3.4,136,310,39.64,76.61,40,210,-270,133.39,-230.36,1,10,PRE,2003-04-04 00:00:00,No,
805,864,0,TSHE,0.3,D9,40,80,0,0,3.4,127,310,40.18,76.6,40,210,-270,133.4,-229.82,1,10,PRE,2003-04-04 00:00:00,No,
805,865,0,TSHE,0.7,D9,40,80,0,0,3.8,131,310,39.93,76.2,40,210,-270,133.8,-230.07,1,10,PRE,2003-04-04 00:00:00,No,
805,866,0,TSHE,0.7,D9,40,80,0,0,4.2,142,310,39.13,75.89,40,210,-270,134.11,-230.87,1,10,PRE,2003-04-04 00:00:00,No,
805,867,0,TSHE,1.3,D9,40,80,0,0,4.6,145,310,38.81,75.55,40,210,-270,134.45,-231.19,1,10,PRE,2003-04-04 00:00:00,No,
805,868,0,TSHE,1.2,D9,40,80,0,0,4.9,151,310,38.24,75.42,40,210,-270,134.58,-231.76,1,10,PRE,2003-04-04 00:00:00,No,
805,869,0,TSHE,0.4,D9,40,80,0,0,7.6,125,310,40.66,72.43,40,210,-270,137.57,-229.34,1,10,PRE,2003-04-04 00:00:00,No,
805,870,0,TSHE,0.1,D9,40,80,0,0,9.6,129,310,40.17,70.4,40,210,-270,139.6,-229.83,1,10,PRE,2003-04-04 00:00:00,No,
805,871,0,TSHE,0.5,D9,40,80,0,0,9.8,132,310,39.66,70.2,40,210,-270,139.8,-230.34,1,10,PRE,2003-04-04 00:00:00,No,
805,872,0,TSHE,0.2,D9,40,80,0,0,10.2,132,310,39.64,69.81,40,210,-270,140.19,-230.36,1,10,PRE,2003-04-04 00:00:00,No,
805,873,0,TSHE,1.1,D9,40,80,0,0,9.6,163,310,34.77,71.94,40,210,-270,138.06,-235.23,1,10,PRE,2003-04-04 00:00:00,No,
805,874,0,TSHE,0.5,D9,40,80,0,0,10.3,164,310,34.24,71.46,40,210,-270,138.54,-235.76,1,10,PRE,2003-04-04 00:00:00,No,
805,875,0,TSHE,0.8,D9,40,80,0,0,10.9,168,310,33.29,71.41,40,210,-270,138.59,-236.71,1,10,PRE,2003-04-04 00:00:00,No,
805,876,0,TSHE,1.1,E9,40,60,5,0,10.3,260,310,35.94,69.84,40,210,-270,140.16,-234.06,1,10,PRE,2003-04-04 00:00:00,No,
805,877,0,TSHE,0.5,E9,40,60,5,0,10.1,257,310,35.76,69.29,40,210,-270,140.71,-234.24,1,10,PRE,2003-04-04 00:00:00,No,
805,878,0,TSHE,1.3,E9,40,60,5,0,7.6,248,310,37.11,66.78,40,210,-270,143.22,-232.89,1,10,PRE,2003-04-04 00:00:00,No,
805,879,0,TSHE,0.4,E9,40,60,5,0,7.1,250,310,37.68,66.76,40,210,-270,143.24,-232.32,1,10,PRE,2003-04-04 00:00:00,No,
805,880,0,TSHE,0.3,E9,40,60,5,0,8.7,241,310,35.71,66.33,40,210,-270,143.67,-234.29,1,10,PRE,2003-04-04 00:00:00,No,
805,881,0,TSHE,0.1,E9,40,60,5,0,7.4,243,310,37.02,66.11,40,210,-270,143.89,-232.98,1,10,PRE,2003-04-04 00:00:00,No,
805,882,0,TSHE,0.1,E9,40,60,5,0,6,234,310,38.01,64.67,40,210,-270,145.33,-231.99,1,10,PRE,2003-04-04 00:00:00,No,
805,883,0,TSHE,0.1,E9,40,60,5,0,6,242,310,38.27,65.46,40,210,-270,144.54,-231.73,1,10,PRE,2003-04-04 00:00:00,No,
805,884,0,TSHE,0.2,E9,40,60,5,0,6.4,257,310,38.72,67.07,40,210,-270,142.93,-231.28,1,10,PRE,2003-04-04 00:00:00,No,
805,885,0,TSHE,0.4,E9,40,60,5,0,6.5,258,310,38.71,67.22,40,210,-270,142.78,-231.29,1,10,PRE,2003-04-04 00:00:00,No,
805,886,0,TSHE,0.2,E9,40,60,5,0,4.6,241,310,39.53,64.86,40,210,-270,145.14,-230.47,1,10,PRE,2003-04-04 00:00:00,No,
805,887,0,TSHE,0.7,E9,40,60,5,0,5.5,275,310,40.67,67.72,40,210,-270,142.28,-229.33,1,10,PRE,2003-04-04 00:00:00,No,
805,888,0,TSHE,0.1,E9,40,60,5,0,5.8,310,310,43.83,69.01,40,210,-270,140.99,-226.17,1,10,PRE,2003-04-04 00:00:00,No,
805,889,0,TSHE,0.4,E9,40,60,5,0,3.6,308,310,43.7,66.81,40,210,-270,143.19,-226.3,1,10,PRE,2003-04-04 00:00:00,No,
805,890,0,TSHE,0.2,E9,40,60,5,0,1.6,217,310,42.23,63.13,40,210,-270,146.87,-227.77,1,10,PRE,2003-04-04 00:00:00,No,
805,891,0,THPL,11.2,E9,40,60,5,0,1.8,164,310,42.79,61.68,40,210,-270,148.32,-227.21,1,10,PRE,2003-04-04 00:00:00,No,
805,892,0,TSHE,2.5,E9,40,60,5,0,2.5,145,310,43.18,60.79,40,210,-270,149.21,-226.82,1,10,PRE,2003-04-04 00:00:00,No,
805,893,0,PSME,44.4,E9,40,60,5,0,3,163,310,42.08,60.51,40,210,-270,149.49,-227.92,1,10,PRE,2003-04-04 00:00:00,No,
805,894,0,TSHE,0.3,E9,40,60,5,0,2.4,215,310,41.44,63,40,210,-270,147,-228.56,1,10,PRE,2003-04-04 00:00:00,No,
805,895,0,TSHE,38.5,E9,40,60,5,0,3.9,211,310,39.79,62.57,40,210,-270,147.43,-230.21,1,21,PRE,2003-04-04 00:00:00,No,
805,896,0,TSHE,13,E9,40,60,5,0,4.4,241,310,39.66,64.81,40,210,-270,145.19,-230.34,1,10,PRE,2003-04-04 00:00:00,No,
805,897,0,TSHE,0.1,E9,40,60,5,0,5.3,235,310,38.71,64.59,40,210,-270,145.41,-231.29,1,10,PRE,2003-04-04 00:00:00,No,
805,898,0,TSHE,5.7,E9,40,60,5,0,6,228,310,37.86,64.05,40,210,-270,145.95,-232.14,1,10,PRE,2003-04-04 00:00:00,No,
805,899,0,TSHE,4.6,E9,40,60,5,0,9.8,207,310,34.26,61,40,210,-270,149,-235.74,1,10,PRE,2003-04-04 00:00:00,No,
805,900,0,TSHE,0.4,E9,40,60,5,0,8.4,205,310,35.71,61.04,40,210,-270,148.96,-234.29,1,10,PRE,2003-04-04 00:00:00,No,
805,901,0,TSHE,1.2,E9,40,60,5,0,6.9,206,310,37.13,61.54,40,210,-270,148.46,-232.87,1,10,PRE,2003-04-04 00:00:00,No,
805,902,0,TSHE,0.3,E9,40,60,5,0,6.8,211,310,37.11,62.15,40,210,-270,147.85,-232.89,1,10,PRE,2003-04-04 00:00:00,No,
805,903,0,TSHE,0.1,E9,40,60,5,0,7.5,212,310,36.4,62.17,40,210,-270,147.83,-233.6,1,10,PRE,2003-04-04 00:00:00,No,
805,904,0,TSHE,0.7,E9,40,60,5,0,7.2,204,310,36.91,61.23,40,210,-270,148.77,-233.09,1,10,PRE,2003-04-04 00:00:00,No,
805,906,0,TSHE,0.8,E9,40,60,5,0,8.8,198,310,35.67,59.92,40,210,-270,150.08,-234.33,1,10,PRE,2003-04-04 00:00:00,No,
805,907,0,TSHE,0.1,E9,40,60,5,0,8.8,198,310,35.67,59.92,40,210,-270,150.08,-234.33,1,10,PRE,2003-04-04 00:00:00,No,
805,908,0,TSHE,0.7,E9,40,60,5,0,9.6,199,310,34.86,59.77,40,210,-270,150.23,-235.14,1,10,PRE,2003-04-04 00:00:00,No,
805,909,0,TSHE,0.3,E9,40,60,5,0,10,197,310,34.62,59.31,40,210,-270,150.69,-235.38,1,10,PRE,2003-04-04 00:00:00,No,
805,910,0,TSHE,1.7,E9,40,60,5,0,8.1,192,310,36.67,59.41,40,210,-270,150.59,-233.33,1,10,PRE,2003-04-04 00:00:00,No,
805,911,0,TSHE,0.3,E9,40,60,5,0,7,188,310,37.89,59.5,40,210,-270,150.5,-232.11,1,10,PRE,2003-04-04 00:00:00,No,
805,912,0,TSHE,1,E9,40,60,5,0,7.5,183,310,37.84,58.7,40,210,-270,151.3,-232.16,1,10,PRE,2003-04-04 00:00:00,No,
805,913,0,TSHE,0.2,E9,40,60,5,0,6.6,187,310,38.29,59.62,40,210,-270,150.38,-231.71,1,10,PRE,2003-04-04 00:00:00,No,
805,914,0,TSHE,0.7,E9,40,60,5,0,8.6,179,310,37.34,57.57,40,210,-270,152.43,-232.66,1,10,PRE,2003-04-04 00:00:00,No,
805,915,0,TSHE,0.4,E9,40,60,5,0,8.7,179,310,37.26,57.5,40,210,-270,152.5,-232.74,1,10,PRE,2003-04-04 00:00:00,No,
805,916,0,TSHE,0.7,E9,40,60,5,0,8.4,170,310,38.43,56.78,40,210,-270,153.22,-231.57,1,10,PRE,2003-04-04 00:00:00,No,
805,917,0,TSHE,8.6,E9,40,60,5,0,5.3,197,310,38.91,61.13,40,210,-270,148.87,-231.09,1,10,PRE,2003-04-04 00:00:00,No,
805,918,0,TSHE,8.2,E9,40,60,5,0,4.8,140,310,42.99,58.45,40,210,-270,151.55,-227.01,1,10,PRE,2003-04-04 00:00:00,No,
805,919,0,TSHE,6.9,E9,40,60,5,0,8.3,142,310,42.1,55.06,40,210,-270,154.94,-227.9,1,10,PRE,2003-04-04 00:00:00,No,
805,920,0,TSHE,0.2,E9,40,60,5,0,9.2,170,310,37.92,56.17,40,210,-270,153.83,-232.08,1,10,PRE,2003-04-04 00:00:00,No,
805,921,0,TSHE,0.1,E9,40,60,5,0,9.3,171,310,37.73,56.19,40,210,-270,153.81,-232.27,1,10,PRE,2003-04-04 00:00:00,No,
805,922,0,TSHE,0.2,E9,40,60,5,0,9.9,169,310,37.6,55.52,40,210,-270,154.48,-232.4,1,10,PRE,2003-04-04 00:00:00,No,
805,923,0,TSHE,0.1,E9,40,60,5,0,9.2,182,310,36.58,57.55,40,210,-270,152.45,-233.42,1,10,PRE,2003-04-04 00:00:00,No,
805,924,0,TSHE,0.4,E9,40,60,0,0,9.4,183,310,32.49,54.34,40,210,-270,155.66,-237.51,1,10,PRE,2003-04-04 00:00:00,No,
805,925,0,TSHE,0.3,F9,40,40,0,0,20,293,310,34.15,59.13,40,210,-270,150.87,-235.85,1,10,PRE,2003-04-04 00:00:00,No,
805,926,0,TSHE,0.2,F9,40,40,0,0,20.1,290,310,33.13,58.89,40,210,-270,151.11,-236.87,1,10,PRE,2003-04-04 00:00:00,No,
805,927,0,TSHE,0.1,F9,40,40,0,0,19.9,290,310,33.19,58.7,40,210,-270,151.3,-236.81,1,10,PRE,2003-04-04 00:00:00,No,
805,928,0,TSHE,0.1,F9,40,40,0,0,19.1,287,310,32.54,57.58,40,210,-270,152.42,-237.46,1,10,PRE,2003-04-04 00:00:00,No,
805,929,0,TSHE,0.1,F9,40,40,0,0,19,286,310,32.27,57.36,40,210,-270,152.64,-237.73,1,10,PRE,2003-04-04 00:00:00,No,
805,930,0,TSHE,0.2,F9,40,40,0,0,18.3,292,310,34.34,57.41,40,210,-270,152.59,-235.66,1,10,PRE,2003-04-04 00:00:00,No,
805,931,0,TSHE,0.1,F9,40,40,0,0,16.1,295,310,35.83,55.55,40,210,-270,154.45,-234.17,1,10,PRE,2003-04-04 00:00:00,No,
805,932,0,TSHE,44.7,E9,40,60,5,0,13,167,310,35.87,52.65,40,210,-270,157.35,-234.13,1,10,PRE,2003-04-04 00:00:00,No,
805,933,0,TSHE,0.2,F9,40,40,0,0,13.3,272,310,31.81,50.48,40,210,-270,159.52,-238.19,1,10,PRE,2003-04-04 00:00:00,No,
805,934,0,PSME,30.5,F9,40,40,0,0,11.1,267,310,32.33,48.23,40,210,-270,161.77,-237.67,1,10,PRE,2003-04-04 00:00:00,No,
805,935,0,TSHE,0.3,F9,40,40,0,0,10.1,264,310,32.73,47.02,40,210,-270,162.98,-237.27,1,10,PRE,2003-04-04 00:00:00,No,
805,936,0,PSME,53,F9,40,40,0,0,6.6,271,310,35.68,45.34,40,210,-270,164.66,-234.32,1,10,PRE,2003-04-04 00:00:00,No,
805,937,0,TSHE,9.5,F9,40,40,0,0,10.4,249,310,30.86,45.07,40,210,-270,164.93,-239.14,1,10,PRE,2003-04-04 00:00:00,No,
805,938,0,TSHE,0.1,F9,40,40,0,0,8,253,310,33.29,44.36,40,210,-270,165.64,-236.71,1,10,PRE,2003-04-04 00:00:00,No,
805,939,0,TSHE,0.1,F9,40,40,0,0,5,231,310,35.09,40.95,40,210,-270,169.05,-234.91,1,10,PRE,2003-04-04 00:00:00,No,
805,940,0,TSHE,1.2,F9,40,40,0,0,5,230,310,35.07,40.87,40,210,-270,169.13,-234.93,1,10,PRE,2003-04-04 00:00:00,No,
805,941,0,PSME,46.5,F9,40,40,0,0,5.5,233,310,34.41,41.29,40,210,-270,168.71,-235.59,1,10,PRE,2003-04-04 00:00:00,No,
805,942,0,TSHE,1.2,F9,40,40,0,0,7.8,236,310,32.5,42.15,40,210,-270,167.85,-237.5,1,10,PRE,2003-04-04 00:00:00,No,
805,943,0,TSHE,0.1,F9,40,40,0,0,8.9,230,310,31.23,41.55,40,210,-270,168.45,-238.77,1,10,PRE,2003-04-04 00:00:00,No,
805,944,0,TSHE,0.3,F9,40,40,0,0,7.1,227,310,32.95,40.87,40,210,-270,169.13,-237.05,1,10,PRE,2003-04-04 00:00:00,No,
805,945,0,TSHE,1,F9,40,40,0,0,9.7,222,310,30.3,40.34,40,210,-270,169.66,-239.7,1,10,PRE,2003-04-04 00:00:00,No,
805,946,0,TSHE,0.1,F9,40,40,0,0,5.4,224,310,34.61,40.38,40,210,-270,169.62,-235.39,1,10,PRE,2003-04-04 00:00:00,No,
805,947,0,TSHE,1,F9,40,40,0,0,5.6,222,310,34.4,40.2,40,210,-270,169.8,-235.6,1,10,PRE,2003-04-04 00:00:00,No,
805,948,0,TSHE,0.1,F9,40,40,0,0,6.5,204,310,33.75,38.21,40,210,-270,171.79,-236.25,1,10,PRE,2003-04-04 00:00:00,No,
805,948,1,TSHE,0.2,F10,20,40,0,0,14.1,55,310,33.62,36.35,40,210,-270,173.65,-236.38,3,11,POST,2010-09-13 00:00:00,No,
805,949,0,TSHE,0.3,F9,40,40,0,0,6.6,197,310,33.92,37.42,40,210,-270,172.58,-236.08,1,10,PRE,2003-04-04 00:00:00,No,
805,950,0,ALRU2,2.9,F9,40,40,0,0,3.5,210,310,36.54,39.39,40,210,-270,170.61,-233.46,1,10,PRE,2003-04-04 00:00:00,No,
805,951,0,ALRU2,4.5,F9,40,40,0,0,3.8,192,310,36.62,38.21,40,210,-270,171.79,-233.38,1,10,PRE,2003-04-04 00:00:00,No,
805,952,0,TSHE,0.2,F9,40,40,0,0,2.2,220,310,37.8,40,40,210,-270,170,-232.2,1,10,PRE,2003-04-04 00:00:00,No,
805,953,0,TSHE,0.1,F9,40,40,0,0,3.7,171,310,37.57,37.21,40,210,-270,172.79,-232.43,1,10,PRE,2003-04-04 00:00:00,No,
805,954,0,ALRU2,4,F9,40,40,0,0,4.6,160,310,37.69,36,40,210,-270,174,-232.31,1,10,PRE,2003-04-04 00:00:00,No,
805,955,0,TSHE,0.2,F9,40,40,0,0,8,192,310,32.94,36.24,40,210,-270,173.76,-237.06,1,10,PRE,2003-04-04 00:00:00,No,
805,956,0,TSHE,0.3,F9,40,40,0,0,10.7,212,310,29.4,38.51,40,210,-270,171.49,-240.6,1,10,PRE,2003-04-04 00:00:00,No,
805,957,0,TSHE,1.2,F9,40,40,0,0,10.4,199,310,30.29,36.27,40,210,-270,173.73,-239.71,1,10,PRE,2003-04-04 00:00:00,No,
